rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
489,1446,840,191,1656,6570.0,0.1,6570.0,Cash,2024-11-16,10/3/2024,2024-10-15,2025-08-11,Lease agreement for House in NY for 10 months. Condition: Good.,10
490,2074,8,90,658,3270.0,0.05,1144.5,Cash,2024-12-22,12/22/2024,2025-01-08,2025-08-06,Lease agreement for Office in IL for 7 months. Condition: Fair.,7
491,858,1818,233,469,3260.0,0.1,4564.0,Cash,2022-12-14,7/22/2022,2022-07-25,2023-09-18,Lease agreement for Apartment in NY for 14 months. Condition: Good.,14
492,1370,932,84,1083,12680.0,0.05,17752.0,Cash,2024-10-05,8/28/2024,2024-09-12,2026-12-31,Lease agreement for Villa in CA for 28 months. Condition: Fair.,28
493,1028,1660,82,1248,6050.0,0.1,18150.0,Bank Transfer,2021-08-14,2/4/2021,2021-02-19,2023-08-08,Lease agreement for Office in CA for 30 months. Condition: Fair.,30
494,1206,514,22,1060,1250.0,0.1,1250.0,Credit Card,2024-03-14,6/2/2023,2023-06-23,2024-04-18,Lease agreement for Studio in CA for 10 months. Condition: Poor.,10
495,700,1714,140,1722,3140.0,0.05,3611.0,Credit Card,2024-12-20,12/7/2024,2024-12-13,2026-11-03,Lease agreement for Office in IL for 23 months. Condition: Fair.,23
496,989,1762,103,1660,1870.0,0.05,2244.0,Bank Transfer,2024-03-17,7/3/2023,2023-07-05,2025-06-24,Lease agreement for Office in TX for 24 months. Condition: Poor.,24
497,1002,1489,85,712,2430.0,0.05,1215.0,Cash,2024-12-02,9/16/2024,2024-10-09,2025-08-05,Lease agreement for Office in IL for 10 months. Condition: Fair.,10
498,2409,1268,96,951,5850.0,0.1,16965.0,Bank Transfer,2024-10-28,10/17/2024,2024-11-08,2027-03-28,Lease agreement for Villa in TX for 29 months. Condition: Fair.,29
499,710,1589,140,1382,7310.0,0.1,17544.0,Credit Card,2024-12-11,1/6/2023,2023-01-30,2025-01-19,Lease agreement for House in CA for 24 months. Condition: Fair.,24
500,1538,1270,215,520,7660.0,0.05,10341.0,Bank Transfer,2022-04-04,4/5/2020,2020-04-13,2022-07-02,Lease agreement for Villa in CA for 27 months. Condition: Fair.,27
501,2045,983,89,937,1300.0,0.1,780.0,Cash,2023-11-13,8/15/2021,2021-08-20,2022-02-16,Lease agreement for Studio in NY for 6 months. Condition: Poor.,6
502,17,1792,30,429,1650.0,0.1,4290.0,Cash,2024-07-24,7/12/2024,2024-08-02,2026-09-21,Lease agreement for Studio in FL for 26 months. Condition: Good.,26
503,204,43,32,517,3280.0,0.1,3280.0,Bank Transfer,2024-09-06,5/23/2024,2024-06-19,2025-04-15,Lease agreement for Apartment in TX for 10 months. Condition: Fair.,10
504,951,633,191,22,6010.0,0.05,9616.0,Bank Transfer,2024-10-29,11/1/2022,2022-11-12,2025-06-29,Lease agreement for Office in CA for 32 months. Condition: Fair.,32
505,1772,1361,128,4,1140.0,0.05,1938.0,Bank Transfer,2024-12-27,9/23/2024,2024-10-01,2027-07-18,Lease agreement for Studio in IL for 34 months. Condition: Good.,34
506,1442,1826,121,1307,2550.0,0.05,2422.5,Cash,2024-11-01,7/2/2024,2024-07-12,2026-02-02,Lease agreement for Apartment in IL for 19 months. Condition: Fair.,19
507,1379,488,52,1656,9730.0,0.1,10703.0,Cash,2024-11-25,11/11/2024,2024-12-03,2025-10-29,Lease agreement for Villa in FL for 11 months. Condition: Fair.,11
508,1617,1666,45,830,2990.0,0.1,8372.0,Credit Card,2024-05-19,5/17/2024,2024-06-04,2026-09-22,Lease agreement for House in IL for 28 months. Condition: Fair.,28
509,945,1108,162,1181,2700.0,0.1,3510.0,Credit Card,2023-09-01,7/30/2022,2022-08-12,2023-09-06,Lease agreement for Apartment in NY for 13 months. Condition: Fair.,13
510,2238,1056,203,1680,1390.0,0.05,764.5,Cash,2024-11-26,10/20/2024,2024-11-02,2025-09-28,Lease agreement for Studio in CA for 11 months. Condition: Poor.,11
511,1154,796,3,110,6530.0,0.1,11754.0,Credit Card,2024-12-05,5/26/2024,2024-06-05,2025-11-27,Lease agreement for Apartment in CA for 18 months. Condition: Good.,18
512,2157,936,48,1496,1760.0,0.05,2288.0,Bank Transfer,2024-12-07,2/10/2022,2022-02-11,2024-04-01,Lease agreement for Studio in FL for 26 months. Condition: Good.,26
513,2427,429,123,758,1820.0,0.05,2002.0,Credit Card,2024-12-30,12/30/2024,2025-01-28,2026-11-19,Lease agreement for Studio in NY for 22 months. Condition: Fair.,22
514,2015,1304,191,1462,1650.0,0.05,2062.5,Bank Transfer,2024-12-29,12/29/2024,2024-12-30,2027-01-19,Lease agreement for Studio in TX for 25 months. Condition: Good.,25
515,528,1280,44,947,2840.0,0.05,2272.0,Bank Transfer,2024-05-29,5/17/2022,2022-06-03,2023-09-26,Lease agreement for Office in FL for 16 months. Condition: Fair.,16
516,1297,1907,62,1283,2700.0,0.05,1350.0,Credit Card,2023-12-18,11/27/2023,2023-12-15,2024-10-10,Lease agreement for Apartment in FL for 10 months. Condition: Good.,10
517,1605,1496,205,1212,2190.0,0.1,5913.0,Cash,2024-10-21,7/27/2024,2024-08-14,2026-11-02,Lease agreement for Apartment in TX for 27 months. Condition: Fair.,27
518,1774,135,244,1181,7890.0,0.1,22092.0,Credit Card,2024-09-28,9/13/2024,2024-10-08,2027-01-26,Lease agreement for Villa in FL for 28 months. Condition: Good.,28
519,1252,1637,232,1,4660.0,0.05,1864.0,Bank Transfer,2024-08-24,1/28/2024,2024-02-12,2024-10-09,Lease agreement for House in CA for 8 months. Condition: Fair.,8
520,143,518,213,906,2960.0,0.1,8584.0,Bank Transfer,2024-11-29,8/27/2024,2024-09-03,2027-01-21,Lease agreement for House in FL for 29 months. Condition: Good.,29
521,1893,405,176,590,2790.0,0.1,8091.0,Bank Transfer,2022-08-29,8/29/2022,2022-09-18,2025-02-04,Lease agreement for Apartment in IL for 29 months. Condition: Good.,29
522,1791,701,159,1192,3760.0,0.1,11280.0,Cash,2024-12-28,12/28/2024,2025-01-07,2027-06-26,Lease agreement for Office in FL for 30 months. Condition: Fair.,30
523,488,1019,121,1014,4830.0,0.1,16422.0,Credit Card,2024-11-16,8/3/2024,2024-09-02,2027-06-19,Lease agreement for House in TX for 34 months. Condition: Good.,34
524,1438,1710,78,459,1540.0,0.1,2002.0,Cash,2024-10-07,3/27/2022,2022-04-14,2023-05-09,Lease agreement for Studio in TX for 13 months. Condition: Good.,13
525,1299,198,132,26,1430.0,0.1,2431.0,Credit Card,2024-05-05,7/8/2023,2023-07-18,2024-12-09,Lease agreement for Studio in TX for 17 months. Condition: Good.,17
526,1881,1989,147,76,3440.0,0.1,4472.0,Credit Card,2024-12-15,10/22/2024,2024-11-10,2025-12-05,Lease agreement for Office in TX for 13 months. Condition: Good.,13
527,2730,1107,162,1164,9570.0,0.1,24882.0,Cash,2024-07-24,10/4/2022,2022-10-29,2024-12-17,Lease agreement for House in CA for 26 months. Condition: Fair.,26
528,2680,1626,182,932,5480.0,0.05,9590.0,Credit Card,2024-11-07,4/22/2023,2023-05-19,2026-04-03,Lease agreement for Apartment in NY for 35 months. Condition: Good.,35
529,1855,1337,72,639,4410.0,0.05,1984.5,Credit Card,2024-12-12,12/12/2023,2024-01-11,2024-10-07,Lease agreement for Apartment in NY for 9 months. Condition: Good.,9
530,1662,532,197,1670,7300.0,0.05,11315.0,Bank Transfer,2024-08-03,12/30/2023,2024-01-01,2026-07-19,Lease agreement for Office in CA for 31 months. Condition: Fair.,31
531,1607,576,120,357,900.0,0.05,1305.0,Cash,2024-11-30,11/17/2024,2024-11-22,2027-04-11,Lease agreement for Studio in IL for 29 months. Condition: Fair.,29
532,2683,497,144,497,1500.0,0.05,1500.0,Credit Card,2023-10-27,9/3/2021,2021-09-29,2023-05-22,Lease agreement for Studio in NY for 20 months. Condition: Good.,20
533,1890,1768,128,1120,4160.0,0.05,4784.0,Cash,2024-08-19,5/21/2024,2024-06-20,2026-05-11,Lease agreement for Office in CA for 23 months. Condition: Good.,23
534,2800,771,180,112,4340.0,0.1,15190.0,Bank Transfer,2024-09-12,4/10/2024,2024-05-09,2027-03-25,Lease agreement for House in FL for 35 months. Condition: Good.,35
535,1803,545,101,1406,1900.0,0.05,760.0,Bank Transfer,2024-06-08,12/17/2023,2024-01-07,2024-09-03,Lease agreement for Office in IL for 8 months. Condition: Good.,8
536,613,1243,149,542,1480.0,0.1,5328.0,Credit Card,2024-04-12,4/7/2024,2024-04-10,2027-03-26,Lease agreement for Studio in IL for 36 months. Condition: Good.,36
537,1321,1233,32,1025,11550.0,0.1,12705.0,Cash,2024-06-14,12/15/2023,2023-12-29,2024-11-23,Lease agreement for Villa in CA for 11 months. Condition: Fair.,11
538,824,140,217,3,4190.0,0.1,7961.0,Credit Card,2024-09-30,9/17/2024,2024-10-15,2026-05-08,Lease agreement for Office in TX for 19 months. Condition: Good.,19
539,5,1631,214,1269,2440.0,0.1,5612.0,Cash,2022-08-16,7/17/2021,2021-08-10,2023-07-01,Lease agreement for Apartment in FL for 23 months. Condition: Good.,23
540,19,1918,128,115,20070.0,0.05,36126.0,Cash,2023-05-17,4/27/2023,2023-05-05,2026-04-19,Lease agreement for Villa in CA for 36 months. Condition: Good.,36
541,696,1451,22,396,4120.0,0.05,2266.0,Credit Card,2023-11-10,6/18/2022,2022-07-09,2023-06-04,Lease agreement for Apartment in FL for 11 months. Condition: Good.,11
542,1216,1454,191,1602,3040.0,0.1,3344.0,Cash,2024-08-30,11/15/2023,2023-12-01,2024-10-26,Lease agreement for House in FL for 11 months. Condition: Poor.,11
543,1697,913,182,1516,1880.0,0.1,2820.0,Bank Transfer,2024-11-14,5/2/2024,2024-05-16,2025-08-09,Lease agreement for Office in FL for 15 months. Condition: Poor.,15
544,2966,56,147,254,4430.0,0.1,7088.0,Credit Card,2024-12-15,11/20/2024,2024-11-28,2026-03-23,Lease agreement for House in FL for 16 months. Condition: Good.,16
545,500,1719,84,1539,8000.0,0.05,6400.0,Bank Transfer,2024-02-18,10/6/2023,2023-10-09,2025-01-31,Lease agreement for Villa in FL for 16 months. Condition: Good.,16
546,1244,1154,44,1724,6900.0,0.1,23460.0,Cash,2024-10-24,10/26/2023,2023-11-24,2026-09-09,Lease agreement for Villa in FL for 34 months. Condition: Poor.,34
547,61,1645,60,1634,2590.0,0.05,3496.5,Bank Transfer,2024-05-31,3/24/2023,2023-04-08,2025-06-26,Lease agreement for Office in FL for 27 months. Condition: Poor.,27
548,2089,643,97,798,14680.0,0.05,14680.0,Cash,2024-01-19,4/25/2023,2023-05-08,2024-12-28,Lease agreement for Villa in CA for 20 months. Condition: Fair.,20
549,1564,1160,81,1212,7760.0,0.05,13192.0,Cash,2023-12-22,11/30/2022,2022-12-27,2025-10-12,Lease agreement for Villa in FL for 34 months. Condition: Good.,34
550,2144,465,39,960,7140.0,0.1,9996.0,Cash,2024-12-14,12/8/2024,2025-01-04,2026-02-28,Lease agreement for Villa in TX for 14 months. Condition: Fair.,14
551,1373,15,26,869,2040.0,0.05,3264.0,Bank Transfer,2023-11-14,6/6/2023,2023-06-19,2026-02-03,Lease agreement for Studio in CA for 32 months. Condition: Good.,32
552,2637,1373,82,1186,2380.0,0.1,4998.0,Credit Card,2024-10-23,9/25/2023,2023-09-26,2025-06-17,Lease agreement for Office in FL for 21 months. Condition: Fair.,21
553,2359,666,233,1072,2080.0,0.05,3536.0,Cash,2024-11-22,7/25/2022,2022-08-05,2025-05-21,Lease agreement for Studio in NY for 34 months. Condition: Fair.,34
554,590,1065,180,319,3170.0,0.05,3170.0,Credit Card,2024-11-24,10/11/2024,2024-11-01,2026-06-24,Lease agreement for Apartment in FL for 20 months. Condition: Good.,20
555,58,2019,101,255,5640.0,0.05,5076.0,Credit Card,2023-10-03,8/18/2022,2022-09-11,2024-03-04,Lease agreement for Villa in CA for 18 months. Condition: Poor.,18
556,748,1112,208,1034,6190.0,0.05,6499.5,Credit Card,2024-12-19,9/19/2023,2023-10-15,2025-07-06,Lease agreement for House in NY for 21 months. Condition: Poor.,21
557,105,566,184,464,2960.0,0.1,7992.0,Credit Card,2024-07-22,7/2/2023,2023-07-22,2025-10-09,Lease agreement for Apartment in IL for 27 months. Condition: Good.,27
558,220,1231,244,1190,3280.0,0.05,5740.0,Credit Card,2024-05-18,3/31/2024,2024-04-15,2027-03-01,Lease agreement for Office in NY for 35 months. Condition: Good.,35
559,2762,1321,17,389,15930.0,0.05,23895.0,Bank Transfer,2024-04-19,2/13/2024,2024-02-15,2026-08-03,Lease agreement for Villa in CA for 30 months. Condition: Good.,30
560,120,260,36,1373,7930.0,0.05,4758.0,Credit Card,2024-09-07,6/5/2024,2024-06-25,2025-06-20,Lease agreement for Villa in IL for 12 months. Condition: Good.,12
561,2193,204,162,1236,10970.0,0.1,20843.0,Cash,2023-11-24,10/9/2023,2023-10-28,2025-05-20,Lease agreement for Villa in IL for 19 months. Condition: Good.,19
562,491,663,203,583,3770.0,0.1,12064.0,Credit Card,2024-07-05,5/18/2024,2024-05-22,2027-01-07,Lease agreement for House in IL for 32 months. Condition: Good.,32
563,248,1496,90,1654,1220.0,0.05,1037.0,Cash,2022-09-06,7/7/2022,2022-07-20,2023-12-12,Lease agreement for Studio in FL for 17 months. Condition: Good.,17
564,2307,1294,35,684,1070.0,0.1,2354.0,Cash,2024-10-06,8/21/2024,2024-08-22,2026-06-13,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
565,1348,876,82,383,1660.0,0.1,1992.0,Cash,2024-11-27,11/27/2024,2024-12-15,2025-12-10,Lease agreement for Office in TX for 12 months. Condition: Good.,12
566,159,331,188,1079,4060.0,0.1,9338.0,Bank Transfer,2024-09-22,7/19/2024,2024-08-10,2026-07-01,Lease agreement for Apartment in FL for 23 months. Condition: Good.,23
567,1863,1235,176,344,5040.0,0.1,7056.0,Bank Transfer,2023-05-20,3/7/2023,2023-03-26,2024-05-19,Lease agreement for House in CA for 14 months. Condition: Good.,14
568,1853,633,39,1556,1570.0,0.1,4396.0,Bank Transfer,2024-12-05,10/27/2024,2024-11-11,2027-03-01,Lease agreement for Studio in NY for 28 months. Condition: Fair.,28
569,101,594,4,29,11160.0,0.05,14508.0,Credit Card,2024-09-01,7/31/2024,2024-08-03,2026-09-22,Lease agreement for Villa in CA for 26 months. Condition: Poor.,26
570,2175,1412,81,1582,2750.0,0.1,8525.0,Cash,2024-09-14,1/8/2024,2024-01-16,2026-08-03,Lease agreement for Office in IL for 31 months. Condition: Good.,31
571,1174,537,152,1511,1560.0,0.05,2652.0,Cash,2024-12-04,10/23/2024,2024-11-02,2027-08-19,Lease agreement for Studio in TX for 34 months. Condition: Good.,34
572,1567,628,46,444,2470.0,0.05,3828.5,Cash,2023-07-09,4/23/2021,2021-05-02,2023-11-18,Lease agreement for Apartment in TX for 31 months. Condition: Good.,31
573,1561,732,219,1620,1770.0,0.1,1062.0,Bank Transfer,2024-11-18,5/14/2024,2024-05-25,2024-11-21,Lease agreement for Office in IL for 6 months. Condition: Good.,6
574,1580,1640,4,1273,5800.0,0.1,4060.0,Cash,2023-10-13,12/31/2021,2022-01-06,2022-08-04,Lease agreement for Villa in FL for 7 months. Condition: Poor.,7
575,1191,1020,121,461,1260.0,0.1,756.0,Bank Transfer,2024-07-18,7/27/2023,2023-08-07,2024-02-03,Lease agreement for Studio in TX for 6 months. Condition: Good.,6
576,1054,1574,14,749,6930.0,0.05,4851.0,Bank Transfer,2024-05-18,5/27/2022,2022-06-11,2023-08-05,Lease agreement for Office in NY for 14 months. Condition: Good.,14
577,2399,1476,14,1101,2570.0,0.1,2570.0,Cash,2023-06-23,2/28/2023,2023-03-20,2024-01-14,Lease agreement for Office in NY for 10 months. Condition: Good.,10
578,2555,1780,53,1712,4960.0,0.1,3968.0,Cash,2024-10-06,10/16/2023,2023-11-15,2024-07-12,Lease agreement for Villa in IL for 8 months. Condition: Fair.,8
579,1555,1126,171,970,1600.0,0.1,1280.0,Cash,2024-02-16,7/8/2023,2023-08-05,2024-04-01,Lease agreement for Studio in FL for 8 months. Condition: Good.,8
580,128,1543,97,1184,3300.0,0.1,5280.0,Credit Card,2023-02-14,5/25/2022,2022-05-28,2023-09-20,Lease agreement for Apartment in TX for 16 months. Condition: Good.,16
581,192,1765,167,1287,2200.0,0.1,1540.0,Cash,2024-12-07,11/22/2024,2024-11-28,2025-06-26,Lease agreement for Apartment in TX for 7 months. Condition: Good.,7
582,1276,1412,63,1233,4750.0,0.1,7125.0,Bank Transfer,2024-04-22,11/25/2023,2023-12-01,2025-02-23,Lease agreement for House in TX for 15 months. Condition: Good.,15
583,436,1281,144,416,13400.0,0.1,46900.0,Credit Card,2024-06-07,3/6/2024,2024-03-20,2027-02-03,Lease agreement for Villa in CA for 35 months. Condition: Good.,35
584,625,1626,147,656,8090.0,0.05,4854.0,Credit Card,2022-01-05,10/8/2021,2021-10-28,2022-10-23,Lease agreement for Villa in TX for 12 months. Condition: Fair.,12
585,809,644,108,435,2990.0,0.1,4485.0,Bank Transfer,2023-01-28,6/11/2021,2021-07-04,2022-09-27,Lease agreement for House in IL for 15 months. Condition: Good.,15
586,1169,124,132,116,5670.0,0.1,9639.0,Bank Transfer,2023-09-22,8/2/2023,2023-08-24,2025-01-15,Lease agreement for House in IL for 17 months. Condition: Fair.,17
587,1482,1946,45,1315,4530.0,0.1,11325.0,Bank Transfer,2024-12-26,12/17/2024,2024-12-20,2027-01-09,Lease agreement for Office in NY for 25 months. Condition: Good.,25
588,1400,1141,160,739,1980.0,0.05,2871.0,Cash,2024-12-12,6/28/2024,2024-07-19,2026-12-06,Lease agreement for House in FL for 29 months. Condition: Poor.,29
589,406,1585,214,829,3260.0,0.05,3912.0,Credit Card,2024-11-09,10/14/2024,2024-10-20,2026-10-10,Lease agreement for House in IL for 24 months. Condition: Good.,24
590,231,123,67,348,3330.0,0.1,9990.0,Cash,2024-12-20,10/10/2024,2024-10-21,2027-04-09,Lease agreement for Apartment in NY for 30 months. Condition: Fair.,30
591,2887,965,96,866,2360.0,0.1,1888.0,Cash,2024-12-01,11/14/2024,2024-11-21,2025-07-19,Lease agreement for Apartment in FL for 8 months. Condition: Fair.,8
592,1661,1833,55,935,5240.0,0.05,1572.0,Bank Transfer,2024-11-30,9/2/2024,2024-09-28,2025-03-27,Lease agreement for Villa in FL for 6 months. Condition: Fair.,6
593,462,442,28,1147,4720.0,0.1,3304.0,Cash,2024-06-10,4/14/2024,2024-04-20,2024-11-16,Lease agreement for Office in FL for 7 months. Condition: Good.,7
594,1494,1616,85,980,3370.0,0.1,9773.0,Bank Transfer,2024-12-05,9/8/2024,2024-09-28,2027-02-15,Lease agreement for Apartment in CA for 29 months. Condition: Good.,29
595,112,451,60,1637,8060.0,0.05,12090.0,Cash,2024-07-10,3/12/2024,2024-04-10,2026-09-27,Lease agreement for Villa in CA for 30 months. Condition: Fair.,30
596,1210,1225,72,950,4210.0,0.1,13051.0,Credit Card,2024-06-05,12/5/2023,2023-12-16,2026-07-03,Lease agreement for Office in FL for 31 months. Condition: Good.,31
597,1799,1016,50,1550,3660.0,0.05,3477.0,Bank Transfer,2024-07-31,3/14/2022,2022-03-28,2023-10-19,Lease agreement for Office in FL for 19 months. Condition: Good.,19
598,1885,1940,67,723,6310.0,0.1,12620.0,Bank Transfer,2023-10-13,8/22/2021,2021-09-12,2023-05-05,Lease agreement for Villa in TX for 20 months. Condition: Fair.,20
599,1544,520,12,1442,3940.0,0.05,1773.0,Bank Transfer,2023-09-19,7/26/2023,2023-08-23,2024-05-19,Lease agreement for House in IL for 9 months. Condition: Good.,9
600,1377,794,81,1678,3610.0,0.05,5956.5,Credit Card,2024-11-23,8/24/2024,2024-09-19,2027-06-06,Lease agreement for Apartment in FL for 33 months. Condition: Good.,33
601,411,1847,188,1544,3570.0,0.1,7140.0,Bank Transfer,2024-11-28,11/16/2023,2023-11-24,2025-07-16,Lease agreement for House in TX for 20 months. Condition: Good.,20
602,290,502,30,1243,1120.0,0.1,3360.0,Bank Transfer,2023-11-03,5/12/2022,2022-05-27,2024-11-12,Lease agreement for Studio in FL for 30 months. Condition: Good.,30
603,1760,163,191,1414,11650.0,0.1,30290.0,Cash,2024-10-11,3/20/2024,2024-03-26,2026-05-15,Lease agreement for Villa in NY for 26 months. Condition: Good.,26
604,174,1295,206,1489,4160.0,0.1,9152.0,Credit Card,2024-07-18,6/12/2024,2024-06-23,2026-04-14,Lease agreement for Apartment in CA for 22 months. Condition: Fair.,22
605,2415,519,206,713,3790.0,0.1,8338.0,Cash,2024-12-09,1/27/2024,2024-02-03,2025-11-24,Lease agreement for Office in CA for 22 months. Condition: Good.,22
606,2199,1106,104,701,2300.0,0.1,1380.0,Credit Card,2024-10-17,8/29/2024,2024-09-26,2025-03-25,Lease agreement for Apartment in FL for 6 months. Condition: Good.,6
607,1204,1724,155,232,1370.0,0.05,1027.5,Bank Transfer,2024-03-27,10/27/2023,2023-11-24,2025-02-16,Lease agreement for Studio in FL for 15 months. Condition: Fair.,15
608,1357,935,52,651,3470.0,0.05,5552.0,Bank Transfer,2024-05-09,1/9/2024,2024-01-25,2026-09-11,Lease agreement for House in IL for 32 months. Condition: Fair.,32
609,1086,205,162,572,7750.0,0.05,6200.0,Bank Transfer,2024-12-07,10/21/2024,2024-11-07,2026-03-02,Lease agreement for House in NY for 16 months. Condition: Good.,16
610,375,1031,89,402,6430.0,0.05,9966.5,Credit Card,2024-04-29,4/20/2024,2024-05-01,2026-11-17,Lease agreement for Villa in FL for 31 months. Condition: Fair.,31
