visit_id,client_id,property_id,agent_id,visit_date,visit_purpose
V006710,628,1567,46,4/5/2021,Final Check
V009665,1333,1589,248,4/5/2021,Price Inquiry
V014771,146,71,7,4/6/2021,Just Checking
V014770,146,71,7,4/6/2021,Just Checking
V015646,875,269,51,4/7/2021,Initial Interest
V015647,875,269,51,4/7/2021,Initial Interest
V005007,62,2439,44,4/7/2021,Negotiation
V015782,1073,328,231,4/7/2021,Initial Interest
V015783,1073,328,231,4/7/2021,Price Inquiry
V011607,1850,1851,132,4/8/2021,Browsing
V014991,712,1879,35,4/8/2021,Browsing
V014990,712,1879,35,4/8/2021,Price Inquiry
V008382,1672,2511,194,4/8/2021,Final Check
V011606,1850,1851,132,4/8/2021,Browsing
V013759,2030,1907,132,4/8/2021,Price Inquiry
V013758,2030,1907,132,4/8/2021,Initial Interest
V010362,822,539,213,4/9/2021,Initial Interest
V014249,1233,556,35,4/9/2021,Area Comparison
V011925,1556,1274,18,4/9/2021,Area Comparison
V010826,1388,2526,7,4/9/2021,Just Checking
V013816,345,44,232,4/9/2021,Area Comparison
V013817,345,44,232,4/9/2021,Initial Interest
V010363,822,539,213,4/9/2021,Browsing
V010827,1388,2526,7,4/9/2021,Price Inquiry
V014248,1233,556,35,4/9/2021,Browsing
V011924,1556,1274,18,4/9/2021,Initial Interest
V010425,522,1450,248,4/10/2021,Just Checking
V014627,1193,2133,42,4/10/2021,Just Checking
V014375,1390,1651,44,4/10/2021,Just Checking
V014374,1390,1651,44,4/10/2021,Area Comparison
V015272,1085,1296,213,4/10/2021,Browsing
V007221,78,911,185,4/10/2021,Final Check
V014626,1193,2133,42,4/10/2021,Just Checking
V010424,522,1450,248,4/10/2021,Area Comparison
V002696,216,2013,125,4/10/2021,First Viewing
V015273,1085,1296,213,4/10/2021,Price Inquiry
V015668,1628,2533,124,4/11/2021,Browsing
V015669,1628,2533,124,4/11/2021,Area Comparison
V006191,1794,2249,182,4/11/2021,First Viewing
V016093,1344,1718,74,4/12/2021,Price Inquiry
V009894,371,1390,36,4/12/2021,Price Inquiry
V016092,1344,1718,74,4/12/2021,Browsing
V009895,371,1390,36,4/12/2021,Area Comparison
V011850,782,2688,212,4/13/2021,Browsing
V000366,1624,160,111,4/13/2021,Negotiation
V011851,782,2688,212,4/13/2021,Price Inquiry
V014471,1705,2254,208,4/13/2021,Just Checking
V014470,1705,2254,208,4/13/2021,Price Inquiry
V014939,683,1965,15,4/13/2021,Just Checking
V014938,683,1965,15,4/13/2021,Browsing
V015109,130,552,190,4/14/2021,Browsing
V009975,1029,181,73,4/14/2021,Price Inquiry
V009974,1029,181,73,4/14/2021,Area Comparison
V002698,216,2013,125,4/14/2021,Final Check
V015108,130,552,190,4/14/2021,Price Inquiry
V012766,1648,54,35,4/15/2021,Initial Interest
V005436,196,2395,188,4/15/2021,Negotiation
V005435,196,2395,188,4/15/2021,First Viewing
V012767,1648,54,35,4/15/2021,Just Checking
V013784,968,797,57,4/15/2021,Price Inquiry
V011592,1543,1249,3,4/15/2021,Just Checking
V013785,968,797,57,4/15/2021,Just Checking
V011593,1543,1249,3,4/15/2021,Area Comparison
V004734,364,223,47,4/16/2021,First Viewing
V012430,1610,312,227,4/16/2021,Area Comparison
V012431,1610,312,227,4/16/2021,Browsing
V010985,1811,1482,91,4/16/2021,Just Checking
V010984,1811,1482,91,4/16/2021,Initial Interest
V015040,2034,1192,188,4/17/2021,Just Checking
V011113,1486,700,243,4/17/2021,Browsing
V011112,1486,700,243,4/17/2021,Area Comparison
V011498,97,2474,197,4/17/2021,Area Comparison
V013213,83,2657,150,4/17/2021,Initial Interest
V013212,83,2657,150,4/17/2021,Browsing
V011499,97,2474,197,4/17/2021,Just Checking
V005437,196,2395,188,4/17/2021,Final Check
V015041,2034,1192,188,4/17/2021,Browsing
V006193,1794,2249,182,4/17/2021,Final Check
V015252,692,1564,198,4/18/2021,Area Comparison
V015298,497,2310,126,4/18/2021,Area Comparison
V016234,1461,125,129,4/18/2021,Initial Interest
V015299,497,2310,126,4/18/2021,Just Checking
V008380,1672,2511,194,4/18/2021,First Viewing
V015253,692,1564,198,4/18/2021,Area Comparison
V016235,1461,125,129,4/18/2021,Initial Interest
V006192,1794,2249,182,4/18/2021,Negotiation
V011508,1595,2490,221,4/19/2021,Just Checking
V011509,1595,2490,221,4/19/2021,Area Comparison
V013259,25,2706,80,4/19/2021,Just Checking
V004347,244,2774,222,4/19/2021,First Viewing
V013258,25,2706,80,4/19/2021,Price Inquiry
V008196,430,1872,62,4/20/2021,Negotiation
V013289,864,532,7,4/20/2021,Price Inquiry
V013288,864,532,7,4/20/2021,Price Inquiry
V011856,1796,268,232,4/21/2021,Just Checking
V011857,1796,268,232,4/21/2021,Just Checking
V011694,1538,791,82,4/21/2021,Browsing
V012194,1429,215,128,4/21/2021,Just Checking
V015749,1060,826,148,4/21/2021,Price Inquiry
V011695,1538,791,82,4/21/2021,Price Inquiry
V015451,453,2573,30,4/21/2021,Just Checking
V015748,1060,826,148,4/21/2021,Just Checking
V015450,453,2573,30,4/21/2021,Just Checking
V012195,1429,215,128,4/21/2021,Area Comparison
V013958,51,315,131,4/22/2021,Initial Interest
V014720,65,2058,205,4/22/2021,Just Checking
V012266,526,802,4,4/22/2021,Just Checking
V012267,526,802,4,4/22/2021,Just Checking
V013729,769,2032,226,4/22/2021,Price Inquiry
V013728,769,2032,226,4/22/2021,Just Checking
V013959,51,315,131,4/22/2021,Price Inquiry
V014721,65,2058,205,4/22/2021,Area Comparison
V007219,78,911,185,4/23/2021,First Viewing
V010075,344,639,116,4/24/2021,Area Comparison
V010074,344,639,116,4/24/2021,Price Inquiry
V005580,923,2950,44,4/25/2021,First Viewing
V005402,1646,1973,149,4/25/2021,Final Check
V004504,1997,504,150,4/25/2021,Negotiation
V012061,928,2398,78,4/26/2021,Initial Interest
V014942,1440,1788,85,4/26/2021,Price Inquiry
V014943,1440,1788,85,4/26/2021,Just Checking
V012060,928,2398,78,4/26/2021,Browsing
V003997,823,1032,222,4/26/2021,Negotiation
V014353,477,2415,188,4/27/2021,Browsing
V016110,1414,2402,22,4/27/2021,Area Comparison
V002724,654,2368,79,4/27/2021,Negotiation
V014352,477,2415,188,4/27/2021,Just Checking
V012125,1629,2891,172,4/27/2021,Browsing
V012124,1629,2891,172,4/27/2021,Browsing
V016111,1414,2402,22,4/27/2021,Price Inquiry
V002600,331,1076,222,4/29/2021,Negotiation
V010914,299,333,134,4/29/2021,Price Inquiry
V010915,299,333,134,4/29/2021,Area Comparison
V002697,216,2013,125,4/30/2021,Negotiation
V011484,1613,751,103,4/30/2021,Initial Interest
V011485,1613,751,103,4/30/2021,Price Inquiry
V008814,311,2339,50,4/30/2021,Contract Discussion
V015875,485,1880,206,4/30/2021,Price Inquiry
V015874,485,1880,206,4/30/2021,Browsing
V004348,244,2774,222,4/30/2021,Negotiation
V004349,244,2774,222,4/30/2021,Final Check
V010643,1835,474,149,5/1/2021,Just Checking
V010642,1835,474,149,5/1/2021,Area Comparison
V014422,1491,2025,70,5/1/2021,Just Checking
V004503,1997,504,150,5/1/2021,First Viewing
V014423,1491,2025,70,5/1/2021,Initial Interest
V009345,1097,2452,184,5/2/2021,Price Inquiry
V009344,1097,2452,184,5/2/2021,Area Comparison
V012639,1358,2092,49,5/3/2021,Browsing
V012638,1358,2092,49,5/3/2021,Price Inquiry
V007638,1363,162,233,5/3/2021,Negotiation
V004350,244,2774,222,5/4/2021,Contract Discussion
V006745,644,809,108,5/4/2021,Negotiation
V002599,331,1076,222,5/4/2021,First Viewing
V001916,393,113,64,5/5/2021,Negotiation
V009218,1036,1032,135,5/5/2021,Initial Interest
V009219,1036,1032,135,5/5/2021,Initial Interest
V007637,1363,162,233,5/5/2021,First Viewing
V014365,1622,630,96,5/6/2021,Price Inquiry
V002723,654,2368,79,5/6/2021,First Viewing
V014364,1622,630,96,5/6/2021,Price Inquiry
V007840,171,802,100,5/7/2021,Negotiation
V011428,656,961,23,5/7/2021,Area Comparison
V011429,656,961,23,5/7/2021,Browsing
V008812,311,2339,50,5/7/2021,Negotiation
V008160,1708,1962,57,5/8/2021,First Viewing
V009290,1162,1927,155,5/9/2021,Browsing
V009291,1162,1927,155,5/9/2021,Browsing
V014216,339,16,245,5/10/2021,Price Inquiry
V014217,339,16,245,5/10/2021,Price Inquiry
V011491,1286,979,107,5/11/2021,Price Inquiry
V002725,654,2368,79,5/11/2021,Final Check
V004013,1171,2505,209,5/11/2021,Negotiation
V011490,1286,979,107,5/11/2021,Price Inquiry
V009161,766,183,197,5/11/2021,Initial Interest
V009160,766,183,197,5/11/2021,Area Comparison
V011826,880,1017,89,5/11/2021,Initial Interest
V011827,880,1017,89,5/11/2021,Just Checking
V011501,1337,708,185,5/12/2021,Price Inquiry
V012779,683,1290,230,5/12/2021,Initial Interest
V012778,683,1290,230,5/12/2021,Initial Interest
V007839,171,802,100,5/12/2021,First Viewing
V011500,1337,708,185,5/12/2021,Browsing
V004505,1997,504,150,5/12/2021,Final Check
V001827,287,942,190,5/13/2021,Negotiation
V012122,471,2647,81,5/13/2021,Initial Interest
V012123,471,2647,81,5/13/2021,Price Inquiry
V011064,391,369,53,5/13/2021,Initial Interest
V011065,391,369,53,5/13/2021,Just Checking
V011943,222,447,218,5/13/2021,Price Inquiry
V011942,222,447,218,5/13/2021,Price Inquiry
V014437,2022,1884,140,5/14/2021,Initial Interest
V014436,2022,1884,140,5/14/2021,Initial Interest
V001826,287,942,190,5/14/2021,First Viewing
V007841,171,802,100,5/15/2021,Final Check
V011949,1315,2855,12,5/15/2021,Just Checking
V015071,629,2956,24,5/15/2021,Initial Interest
V015070,629,2956,24,5/15/2021,Browsing
V011948,1315,2855,12,5/15/2021,Browsing
V009071,801,2512,101,5/16/2021,Area Comparison
V010156,554,974,75,5/16/2021,Area Comparison
V003301,1397,821,106,5/16/2021,Contract Discussion
V013268,158,2373,229,5/16/2021,Area Comparison
V013269,158,2373,229,5/16/2021,Just Checking
V009070,801,2512,101,5/16/2021,Initial Interest
V010157,554,974,75,5/16/2021,Initial Interest
V016230,1113,2399,161,5/16/2021,Price Inquiry
V016231,1113,2399,161,5/16/2021,Browsing
V003298,1397,821,106,5/16/2021,First Viewing
V015713,1095,790,6,5/17/2021,Price Inquiry
V013919,1029,2785,194,5/17/2021,Browsing
V010144,633,1908,118,5/17/2021,Area Comparison
V015712,1095,790,6,5/17/2021,Initial Interest
V010145,633,1908,118,5/17/2021,Just Checking
V013918,1029,2785,194,5/17/2021,Area Comparison
V002699,216,2013,125,5/17/2021,Contract Discussion
V010420,1001,535,228,5/17/2021,Area Comparison
V003996,823,1032,222,5/17/2021,First Viewing
V013061,1530,541,30,5/17/2021,Price Inquiry
V013060,1530,541,30,5/17/2021,Browsing
V010421,1001,535,228,5/17/2021,Area Comparison
V011237,1358,1931,186,5/18/2021,Price Inquiry
V011236,1358,1931,186,5/18/2021,Price Inquiry
V000813,420,1553,80,5/19/2021,Final Check
V010399,1535,746,14,5/20/2021,Price Inquiry
V005403,1646,1973,149,5/20/2021,Contract Discussion
V010398,1535,746,14,5/20/2021,Price Inquiry
V006744,644,809,108,5/20/2021,First Viewing
V001915,393,113,64,5/20/2021,First Viewing
V008162,1708,1962,57,5/20/2021,Final Check
V000812,420,1553,80,5/20/2021,Negotiation
V001556,889,1640,225,5/20/2021,Negotiation
V003299,1397,821,106,5/20/2021,Negotiation
V006746,644,809,108,5/21/2021,Final Check
V002468,728,2907,7,5/21/2021,Negotiation
V008811,311,2339,50,5/21/2021,First Viewing
V008195,430,1872,62,5/22/2021,First Viewing
V011197,376,1601,17,5/23/2021,Price Inquiry
V003300,1397,821,106,5/23/2021,Final Check
V011196,376,1601,17,5/23/2021,Price Inquiry
V011874,241,1497,60,5/24/2021,Price Inquiry
V015501,1994,2408,79,5/24/2021,Initial Interest
V012464,711,815,104,5/24/2021,Just Checking
V008105,593,2659,104,5/24/2021,Negotiation
V012154,1249,1802,159,5/24/2021,Area Comparison
V004354,1491,1413,231,5/24/2021,Negotiation
V011124,399,1644,14,5/24/2021,Initial Interest
V011125,399,1644,14,5/24/2021,Area Comparison
V012465,711,815,104,5/24/2021,Area Comparison
V015500,1994,2408,79,5/24/2021,Area Comparison
V011875,241,1497,60,5/24/2021,Just Checking
V012155,1249,1802,159,5/24/2021,Area Comparison
V012447,1865,2883,187,5/25/2021,Area Comparison
V008161,1708,1962,57,5/25/2021,Negotiation
V001557,889,1640,225,5/25/2021,Final Check
V002467,728,2907,7,5/25/2021,First Viewing
V012446,1865,2883,187,5/25/2021,Initial Interest
V014712,1128,94,173,5/26/2021,Initial Interest
V014896,667,1006,235,5/26/2021,Initial Interest
V014979,1842,2590,5,5/26/2021,Browsing
V010286,1289,2596,55,5/26/2021,Browsing
V010287,1289,2596,55,5/26/2021,Price Inquiry
V014978,1842,2590,5,5/26/2021,Area Comparison
V014713,1128,94,173,5/26/2021,Initial Interest
V014897,667,1006,235,5/26/2021,Just Checking
V014689,626,2578,2,5/27/2021,Area Comparison
V014688,626,2578,2,5/27/2021,Initial Interest
V010282,368,554,72,5/27/2021,Initial Interest
V003954,1876,1679,70,5/27/2021,Negotiation
V010283,368,554,72,5/27/2021,Browsing
V001917,393,113,64,5/27/2021,Final Check
V008104,593,2659,104,5/28/2021,First Viewing
V012611,971,2212,65,5/28/2021,Browsing
V006391,96,550,48,5/28/2021,Negotiation
V009343,1947,2960,35,5/28/2021,Just Checking
V009342,1947,2960,35,5/28/2021,Browsing
V002524,1249,2283,243,5/28/2021,First Viewing
V008813,311,2339,50,5/28/2021,Final Check
V012610,971,2212,65,5/28/2021,Initial Interest
V004353,1491,1413,231,5/28/2021,First Viewing
V014105,1176,2481,48,5/29/2021,Browsing
V014104,1176,2481,48,5/29/2021,Just Checking
V011852,1023,352,57,5/29/2021,Initial Interest
V011853,1023,352,57,5/29/2021,Initial Interest
V006393,96,550,48,5/30/2021,Contract Discussion
V006194,1794,2249,182,5/30/2021,Contract Discussion
V005581,923,2950,44,5/30/2021,Negotiation
V004012,1171,2505,209,5/30/2021,First Viewing
V002470,728,2907,7,5/30/2021,Contract Discussion
V015085,159,487,160,5/31/2021,Area Comparison
V015084,159,487,160,5/31/2021,Just Checking
V006392,96,550,48,5/31/2021,Final Check
V002469,728,2907,7,5/31/2021,Final Check
V013854,1817,98,245,5/31/2021,Price Inquiry
V013855,1817,98,245,5/31/2021,Area Comparison
V002828,1667,1757,99,5/31/2021,Final Check
V009830,56,2053,108,6/1/2021,Browsing
V009831,56,2053,108,6/1/2021,Just Checking
V005400,1646,1973,149,6/1/2021,First Viewing
V013300,594,1685,34,6/2/2021,Area Comparison
V012641,1364,233,64,6/2/2021,Browsing
V004355,1491,1413,231,6/2/2021,Final Check
V009914,1418,467,107,6/2/2021,Initial Interest
V016226,1275,631,229,6/2/2021,Price Inquiry
V015162,389,1259,132,6/2/2021,Just Checking
V016227,1275,631,229,6/2/2021,Just Checking
V012640,1364,233,64,6/2/2021,Area Comparison
V013301,594,1685,34,6/2/2021,Browsing
V009915,1418,467,107,6/2/2021,Area Comparison
V015163,389,1259,132,6/2/2021,Browsing
V002525,1249,2283,243,6/3/2021,Negotiation
V015542,475,2466,118,6/3/2021,Area Comparison
V015543,475,2466,118,6/3/2021,Area Comparison
V015611,1470,1781,195,6/3/2021,Area Comparison
V015610,1470,1781,195,6/3/2021,Area Comparison
V007932,454,611,120,6/3/2021,First Viewing
V015230,894,1073,69,6/3/2021,Price Inquiry
V015231,894,1073,69,6/3/2021,Price Inquiry
V012623,1487,2509,86,6/4/2021,Price Inquiry
V012622,1487,2509,86,6/4/2021,Browsing
V001555,889,1640,225,6/4/2021,First Viewing
V012317,289,596,1,6/5/2021,Browsing
V002826,1667,1757,99,6/5/2021,First Viewing
V012316,289,596,1,6/5/2021,Browsing
V000072,1920,1734,221,6/5/2021,First Viewing
V005587,1469,975,36,6/5/2021,Negotiation
V014003,1399,1049,188,6/6/2021,Area Comparison
V009210,1501,2655,66,6/6/2021,Just Checking
V009211,1501,2655,66,6/6/2021,Just Checking
V011633,1887,1697,90,6/6/2021,Area Comparison
V012043,834,1556,175,6/6/2021,Browsing
V012042,834,1556,175,6/6/2021,Price Inquiry
V000073,1920,1734,221,6/6/2021,Negotiation
V011632,1887,1697,90,6/6/2021,Initial Interest
V014002,1399,1049,188,6/6/2021,Just Checking
V009440,1409,2063,161,6/7/2021,Price Inquiry
V009441,1409,2063,161,6/7/2021,Browsing
V005401,1646,1973,149,6/7/2021,Negotiation
V004806,849,2668,249,6/8/2021,Final Check
V002827,1667,1757,99,6/8/2021,Negotiation
V013473,1819,714,36,6/8/2021,Initial Interest
V011098,1171,1514,236,6/8/2021,Browsing
V011099,1171,1514,236,6/8/2021,Area Comparison
V013472,1819,714,36,6/8/2021,Initial Interest
V004731,365,2082,242,6/9/2021,Negotiation
V004805,849,2668,249,6/10/2021,Negotiation
V011337,703,1188,189,6/10/2021,Area Comparison
V011336,703,1188,189,6/10/2021,Area Comparison
V006390,96,550,48,6/11/2021,First Viewing
V010870,870,823,138,6/11/2021,Initial Interest
V010871,870,823,138,6/11/2021,Area Comparison
V009063,1223,2875,81,6/11/2021,First Viewing
V001084,791,1251,229,6/11/2021,Contract Discussion
V009815,1126,2686,57,6/11/2021,Just Checking
V009814,1126,2686,57,6/11/2021,Price Inquiry
V003953,1876,1679,70,6/12/2021,First Viewing
V003448,1815,2472,246,6/12/2021,Negotiation
V015779,1306,1286,237,6/12/2021,Just Checking
V001081,791,1251,229,6/12/2021,First Viewing
V002829,1667,1757,99,6/12/2021,Contract Discussion
V015778,1306,1286,237,6/12/2021,Browsing
V013738,298,680,167,6/13/2021,Initial Interest
V009320,228,2179,109,6/13/2021,Initial Interest
V009321,228,2179,109,6/13/2021,Just Checking
V013739,298,680,167,6/13/2021,Price Inquiry
V007035,89,2896,28,6/13/2021,Negotiation
V015408,614,1849,176,6/14/2021,Area Comparison
V015409,614,1849,176,6/14/2021,Area Comparison
V000893,1031,1374,80,6/15/2021,First Viewing
V016062,818,788,181,6/16/2021,Initial Interest
V016063,818,788,181,6/16/2021,Browsing
V014553,899,2103,78,6/16/2021,Initial Interest
V014552,899,2103,78,6/16/2021,Just Checking
V012697,1581,2128,155,6/16/2021,Price Inquiry
V015531,26,288,243,6/16/2021,Browsing
V015262,1747,756,167,6/16/2021,Initial Interest
V015263,1747,756,167,6/16/2021,Price Inquiry
V004730,365,2082,242,6/16/2021,First Viewing
V007622,506,2962,52,6/16/2021,Negotiation
V015530,26,288,243,6/16/2021,Initial Interest
V009288,1429,1870,93,6/16/2021,Initial Interest
V009289,1429,1870,93,6/16/2021,Just Checking
V001082,791,1251,229,6/16/2021,Negotiation
V012696,1581,2128,155,6/16/2021,Price Inquiry
V009477,795,2483,82,6/17/2021,Price Inquiry
V009476,795,2483,82,6/17/2021,Price Inquiry
V013921,92,2105,196,6/18/2021,Area Comparison
V015944,1278,1239,182,6/18/2021,Initial Interest
V013920,92,2105,196,6/18/2021,Initial Interest
V015945,1278,1239,182,6/18/2021,Price Inquiry
V002526,1249,2283,243,6/18/2021,Final Check
V009739,240,2929,219,6/19/2021,Initial Interest
V003294,1494,792,54,6/19/2021,Final Check
V000811,420,1553,80,6/19/2021,First Viewing
V009738,240,2929,219,6/19/2021,Area Comparison
V012333,1268,2244,80,6/20/2021,Just Checking
V013324,580,2137,21,6/20/2021,Price Inquiry
V013325,580,2137,21,6/20/2021,Just Checking
V002864,1635,2535,134,6/20/2021,First Viewing
V012332,1268,2244,80,6/20/2021,Browsing
V014233,118,1319,117,6/21/2021,Initial Interest
V009064,1223,2875,81,6/21/2021,Negotiation
V011568,1319,990,157,6/21/2021,Initial Interest
V014010,814,2643,23,6/21/2021,Just Checking
V011569,1319,990,157,6/21/2021,Initial Interest
V007034,89,2896,28,6/21/2021,First Viewing
V014011,814,2643,23,6/21/2021,Price Inquiry
V014232,118,1319,117,6/21/2021,Initial Interest
V005586,1469,975,36,6/22/2021,First Viewing
V010758,1409,2462,29,6/22/2021,Browsing
V010759,1409,2462,29,6/22/2021,Initial Interest
V012089,615,1169,116,6/22/2021,Price Inquiry
V012088,615,1169,116,6/22/2021,Just Checking
V014439,1684,1129,233,6/22/2021,Area Comparison
V014438,1684,1129,233,6/22/2021,Price Inquiry
V012928,1916,1595,61,6/22/2021,Initial Interest
V012929,1916,1595,61,6/22/2021,Just Checking
V010028,790,2218,75,6/22/2021,Initial Interest
V010029,790,2218,75,6/22/2021,Area Comparison
V001481,1513,455,43,6/23/2021,Negotiation
V013073,1188,1120,30,6/23/2021,Just Checking
V014218,2034,1439,230,6/23/2021,Just Checking
V003288,763,2292,117,6/23/2021,Final Check
V001083,791,1251,229,6/23/2021,Final Check
V013072,1188,1120,30,6/23/2021,Initial Interest
V014219,2034,1439,230,6/23/2021,Area Comparison
